accuracy,decision_threshold,event_frac_thresh,extra_features,f1,include_track_ids,iou_thresh,label_mode,model,model_type,param_clf__C,param_colsample_bytree,param_learning_rate,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,param_num_leaves,param_scale_pos_weight,param_subsample,pr_auc,precision,pred_version,recall,roc_auc,run_ts,seed,step_size,threshold,tp_count_thresh,tuned,val_frac,window_size
0.8915441176470589,0.5,,,0.6242038216560509,False,0.1,tp_count,xgb,tree,,0.6,0.1,4.0,,,,200.0,,5.0,0.6,0.611564961656236,0.5568181818181818,v0,0.7101449275362319,0.9218916857360794,2025-12-14 16:09:29.470751,42,45,0.05,3.0,True,0.3,90
0.8952205882352942,0.5,,,0.6068965517241379,False,0.1,tp_count,lgbm,tree,,0.8,0.02,,,,,300.0,15.0,,0.6,0.6208908129028343,0.5789473684210527,v0,0.6376811594202898,0.9331807780320368,2025-12-14 16:09:29.470751,42,45,0.2,3.0,True,0.3,90
0.8311111111111111,0.5,,,0.5308641975308642,False,0.1,tp_count,logreg,tree,0.01,,,,,,,,,,,0.4194318853770863,0.4174757281553398,v0,0.7288135593220338,0.8742901729593827,2025-12-14 16:10:28.838885,42,60,0.5,3.0,True,0.3,120
0.8688888888888889,0.5,,,0.6380368098159509,False,0.1,tp_count,rf,tree,,,,5.0,log2,4.0,2.0,200.0,,,,0.5985997658088522,0.5,v0,0.8813559322033898,0.9329836577224846,2025-12-14 16:10:28.838885,42,60,0.25,3.0,True,0.3,120
0.8777777777777778,0.5,,,0.5985401459854015,False,0.1,tp_count,xgb,tree,,1.0,0.01,3.0,,,,500.0,,3.0,1.0,0.6163009755966325,0.5256410256410257,v0,0.6949152542372882,0.9244874073431878,2025-12-14 16:10:28.838885,42,60,0.15,3.0,True,0.3,120
0.8822222222222222,0.5,,,0.624113475177305,False,0.1,tp_count,lgbm,tree,,0.6,0.01,,,,,200.0,31.0,,1.0,0.6231836361198065,0.5365853658536586,v0,0.7457627118644068,0.9258745502622566,2025-12-14 16:10:28.838885,42,60,0.25,3.0,True,0.3,120
0.8433420365535248,0.5,,,0.5238095238095238,False,0.1,tp_count,logreg,tree,0.01,,,,,,,,,,,0.4458023560952287,0.4520547945205479,v0,0.6226415094339622,0.875071469411092,2025-12-14 16:11:22.139391,42,75,0.55,3.0,True,0.3,150
0.8772845953002611,0.5,,,0.6178861788617886,False,0.1,tp_count,rf,tree,,,,,sqrt,4.0,10.0,300.0,,,,0.6890578584495273,0.5428571428571428,v0,0.7169811320754716,0.9344768439108062,2025-12-14 16:11:22.139391,42,75,0.25,3.0,True,0.3,150
0.8955613577023499,0.5,,,0.574468085106383,False,0.1,tp_count,xgb,tree,,0.6,0.1,4.0,,,,200.0,,5.0,0.6,0.6107110979937989,0.6585365853658537,v0,0.5094339622641509,0.8948542024013723,2025-12-14 16:11:22.139391,42,75,0.15,3.0,True,0.3,150
0.8694516971279374,0.5,,,0.6323529411764706,False,0.1,tp_count,lgbm,tree,,0.8,0.02,,,,,200.0,15.0,,1.0,0.6836149361210871,0.5180722891566265,v0,0.8113207547169812,0.9279016580903372,2025-12-14 16:11:22.139391,42,75,0.1,3.0,True,0.3,150
0.8492176386913229,0.5,,,0.5046728971962616,False,0.1,tp_count,logreg,tree,0.01,,,,,,,,,,,0.4710426671894516,0.3884892086330935,v0,0.72,0.8973248407643313,2025-12-14 16:12:42.967883,42,30,0.55,5.0,True,0.3,60
0.9103840682788052,0.5,,,0.6440677966101694,False,0.1,tp_count,rf,tree,,,,5.0,log2,4.0,2.0,200.0,,,,0.6579654377928388,0.5588235294117647,v0,0.76,0.9473248407643312,2025-12-14 16:12:42.967883,42,30,0.55,5.0,True,0.3,60
0.9103840682788052,0.5,,,0.6358381502890174,False,0.1,tp_count,xgb,tree,,1.0,0.05,5.0,,,,200.0,,7.0,0.6,0.6468265814123958,0.5612244897959183,v0,0.7333333333333333,0.9454352441613588,2025-12-14 16:12:42.967883,42,30,0.1,5.0,True,0.3,60
0.9132290184921764,0.5,,,0.5793103448275863,False,0.1,tp_count,lgbm,tree,,1.0,0.1,,,,,200.0,31.0,,1.0,0.650546795297901,0.6,v0,0.56,0.9451804670912952,2025-12-14 16:12:42.967883,42,30,0.05,5.0,True,0.3,60
0.8327205882352942,0.5,,,0.5185185185185185,False,0.1,tp_count,logreg,tree,0.1,,,,,,,,,,,0.4247857030255032,0.3712121212121212,v0,0.8596491228070176,0.9034907597535936,2025-12-14 16:13:52.674821,42,45,0.35,5.0,True,0.3,90
0.9080882352941176,0.5,,,0.6575342465753424,False,0.1,tp_count,rf,tree,,,,5.0,0.5,2.0,2.0,200.0,,,,0.62816303424713,0.5393258426966292,v0,0.8421052631578947,0.9500342231348392,2025-12-14 16:13:52.674821,42,45,0.35,5.0,True,0.3,90
0.90625,0.5,,,0.6622516556291391,False,0.1,tp_count,xgb,tree,,0.8,0.01,3.0,,,,500.0,,7.0,0.6,0.6439909583445543,0.5319148936170213,v0,0.8771929824561403,0.9533844879138298,2025-12-14 16:13:52.674821,42,45,0.2,5.0,True,0.3,90
0.8933823529411765,0.5,,,0.6329113924050633,False,0.1,tp_count,lgbm,tree,,0.8,0.01,,,,,500.0,15.0,,0.6,0.597188944890781,0.495049504950495,v0,0.8771929824561403,0.9409200619618862,2025-12-14 16:13:52.674821,42,45,0.05,5.0,True,0.3,90
0.8533333333333334,0.5,,,0.5074626865671642,False,0.1,tp_count,logreg,tree,0.01,,,,,,,,,,,0.4043663490045612,0.3953488372093023,v0,0.7083333333333334,0.8879560530679934,2025-12-14 16:14:50.498783,42,60,0.55,5.0,True,0.3,120
0.9022222222222224,0.5,,,0.6333333333333333,False,0.1,tp_count,rf,tree,,,,5.0,log2,4.0,2.0,200.0,,,,0.5818855101671169,0.5277777777777778,v0,0.7916666666666666,0.9385364842454396,2025-12-14 16:14:50.498783,42,60,0.4,5.0,True,0.3,120
0.9111111111111112,0.5,,,0.5918367346938775,False,0.1,tp_count,xgb,tree,,1.0,0.01,3.0,,,,500.0,,3.0,1.0,0.566551901938683,0.58,v0,0.6041666666666666,0.93382048092869,2025-12-14 16:14:50.498783,42,60,0.3,5.0,True,0.3,120
